Game,Home,Away,Period Scores,Playoffs,League
Atlanta Dream@Indiana Fever,"{'homeShort': 'IND', 'homeTeam': 'Indiana Fever', 'homeStarters': [{'name': 'N. Smith', 'Team': 'Indiana Fever', 'Position': 'F', 'Min': '17', 'FG': '3-8', '3PT': '0-1', 'FT': '4-5', 'OReb': '1', 'DReb': '4', 'Reb': '5', 'Ast': '1', 'Stl': '0', 'Blk': '1', 'TO': '0', 'PF': '3', '+/-': '+2', 'Pts': '10', 'DNP': False}, {'name': 'A. Boston', 'Team': 'Indiana Fever', 'Position': 'F', 'Min': '34', 'FG': '12-21', '3PT': '0-1', 'FT': '3-3', 'OReb': '5', 'DReb': '8', 'Reb': '13', 'Ast': '2', 'Stl': '1', 'Blk': '0', 'TO': '1', 'PF': '3', '+/-': '+10', 'Pts': '27', 'DNP': False}, {'name': 'K. Mitchell', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '32', 'FG': '7-14', '3PT': '3-7', 'FT': '7-7', 'OReb': '1', 'DReb': '1', 'Reb': '2', 'Ast': '2', 'Stl': '2', 'Blk': '0', 'TO': '1', 'PF': '2', '+/-': '+4', 'Pts': '24', 'DNP': False}, {'name': 'K. Wallace', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '24', 'FG': '2-7', '3PT': '2-4', 'FT': '0-0', 'OReb': '1', 'DReb': '2', 'Reb': '3', 'Ast': '2', 'Stl': '1', 'Blk': '2', 'TO': '1', 'PF': '2', '+/-': '+4', 'Pts': '6', 'DNP': False}, {'name': 'C. Clark', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '35', 'FG': '3-11', '3PT': '1-6', 'FT': '0-0', 'OReb': '1', 'DReb': '3', 'Reb': '4', 'Ast': '6', 'Stl': '0', 'Blk': '2', 'TO': '7', 'PF': '1', '+/-': '+2', 'Pts': '7', 'DNP': False}], 'homeBench': [{'name': 'K. Samuelson', 'Team': 'Indiana Fever', 'Position': 'F', 'Min': '28', 'FG': '3-4', '3PT': '3-4', 'FT': '2-2', 'OReb': '0', 'DReb': '3', 'Reb': '3', 'Ast': '1', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '3', '+/-': '+2', 'Pts': '11', 'DNP': False}, {'name': 'E. Wheeler', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '20', 'FG': '2-4', '3PT': '0-1', 'FT': '0-0', 'OReb': '1', 'DReb': '2', 'Reb': '3', 'Ast': '3', 'Stl': '0', 'Blk': '0', 'TO': '3', 'PF': '1', '+/-': '+12', 'Pts': '4', 'DNP': False}, {'name': 'L. Hull', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '10', 'FG': '0-3', '3PT': '0-2', 'FT': '2-2', 'OReb': '1', 'DReb': '0', 'Reb': '1', 'Ast': '1', 'Stl': '2', 'Blk': '1', 'TO': '1', 'PF': '1', '+/-': '-1', 'Pts': '2', 'DNP': False}, {'name': 'V. Saxton', 'Team': 'Indiana Fever', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'T. Fagbenle', 'Team': 'Indiana Fever', 'Position': 'C', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'G. Berger', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'C. Taylor', 'Team': 'Indiana Fever', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'awayShort': 'ATL', 'awayTeam': 'Atlanta Dream', 'awayStarters': [{'name': 'N. Coffey', 'Team': 'Atlanta Dream', 'Position': 'F', 'Min': '23', 'FG': '0-6', '3PT': '0-4', 'FT': '4-4', 'OReb': '1', 'DReb': '3', 'Reb': '4', 'Ast': '5', 'Stl': '0', 'Blk': '1', 'TO': '1', 'PF': '4', '+/-': '-9', 'Pts': '4', 'DNP': False}, {'name': 'T. Charles', 'Team': 'Atlanta Dream', 'Position': 'C', 'Min': '16', 'FG': '1-4', '3PT': '0-1', 'FT': '0-0', 'OReb': '2', 'DReb': '4', 'Reb': '6', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '3', '+/-': '-11', 'Pts': '2', 'DNP': False}, {'name': 'A. Gray', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '34', 'FG': '5-11', '3PT': '1-3', 'FT': '1-4', 'OReb': '2', 'DReb': '3', 'Reb': '5', 'Ast': '1', 'Stl': '0', 'Blk': '1', 'TO': '0', 'PF': '4', '+/-': '-11', 'Pts': '12', 'DNP': False}, {'name': 'R. Howard', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '28', 'FG': '7-15', '3PT': '6-10', 'FT': '6-6', 'OReb': '1', 'DReb': '1', 'Reb': '2', 'Ast': '1', 'Stl': '2', 'Blk': '0', 'TO': '0', 'PF': '3', '+/-': '+6', 'Pts': '26', 'DNP': False}, {'name': 'H. Jones', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '33', 'FG': '4-10', '3PT': '0-1', 'FT': '2-2', 'OReb': '0', 'DReb': '3', 'Reb': '3', 'Ast': '3', 'Stl': '0', 'Blk': '0', 'TO': '3', 'PF': '0', '+/-': '-2', 'Pts': '10', 'DNP': False}], 'awayBench': [{'name': 'C. Parker-Tyus', 'Team': 'Atlanta Dream', 'Position': 'F', 'Min': '27', 'FG': '7-12', '3PT': '0-0', 'FT': '4-4', 'OReb': '3', 'DReb': '3', 'Reb': '6', 'Ast': '5', 'Stl': '3', 'Blk': '0', 'TO': '3', 'PF': '3', '+/-': '0', 'Pts': '18', 'DNP': False}, {'name': 'N. Hillmon', 'Team': 'Atlanta Dream', 'Position': 'F', 'Min': '14', 'FG': '0-0', '3PT': '0-0', 'FT': '1-2', 'OReb': '1', 'DReb': '2', 'Reb': '3', 'Ast': '2', 'Stl': '0', 'Blk': '1', 'TO': '1', 'PF': '0', '+/-': '+6', 'Pts': '1', 'DNP': False}, {'name': 'A. Powers', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '17', 'FG': '3-6', '3PT': '1-3', 'FT': '1-1', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '1', 'Stl': '1', 'Blk': '0', 'TO': '2', 'PF': '2', '+/-': '-5', 'Pts': '8', 'DNP': False}, {'name': 'C. Dangerfield', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '9', 'FG': '1-3', '3PT': '1-2', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '2', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '0', '+/-': '-9', 'Pts': '3', 'DNP': False}, {'name': 'L. Cubaj', 'Team': 'Atlanta Dream', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'L. Amihere', 'Team': 'Atlanta Dream', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'J. Canada', 'Team': 'Atlanta Dream', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'Away': ['24', '20', '18', '22'], 'Home': ['33', '26', '14', '18'], 'Labels': [1, 2, 3, 4]}",False,wnba
Las Vegas Aces@Phoenix Mercury,"{'homeShort': 'PHX', 'homeTeam': 'Phoenix Mercury', 'homeStarters': [{'name': 'B. Griner', 'Team': 'Phoenix Mercury', 'Position': 'C', 'Min': '32', 'FG': '10-17', '3PT': '0-0', 'FT': '5-7', 'OReb': '1', 'DReb': '8', 'Reb': '9', 'Ast': '2', 'Stl': '0', 'Blk': '2', 'TO': '2', 'PF': '2', '+/-': '-6', 'Pts': '25', 'DNP': False}, {'name': 'D. Taurasi', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '32', 'FG': '8-14', '3PT': '3-7', 'FT': '3-3', 'OReb': '0', 'DReb': '1', 'Reb': '1', 'Ast': '4', 'Stl': '0', 'Blk': '0', 'TO': '4', 'PF': '6', '+/-': '-7', 'Pts': '22', 'DNP': False}, {'name': 'N. Cloud', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '35', 'FG': '4-9', '3PT': '0-3', 'FT': '0-0', 'OReb': '2', 'DReb': '1', 'Reb': '3', 'Ast': '6', 'Stl': '1', 'Blk': '1', 'TO': '1', 'PF': '2', '+/-': '+4', 'Pts': '8', 'DNP': False}, {'name': 'K. Copper', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '30', 'FG': '6-16', '3PT': '1-6', 'FT': '5-5', 'OReb': '0', 'DReb': '4', 'Reb': '4', 'Ast': '5', 'Stl': '2', 'Blk': '0', 'TO': '2', 'PF': '6', '+/-': '-11', 'Pts': '18', 'DNP': False}, {'name': 'R. Allen', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '24', 'FG': '2-4', '3PT': '0-2', 'FT': '0-0', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '1', 'Stl': '0', 'Blk': '1', 'TO': '1', 'PF': '3', '+/-': '-3', 'Pts': '4', 'DNP': False}], 'homeBench': [{'name': 'N. Mack', 'Team': 'Phoenix Mercury', 'Position': 'F', 'Min': '9', 'FG': '1-1', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '1', 'Reb': '1', 'Ast': '1', 'Stl': '0', 'Blk': '1', 'TO': '0', 'PF': '4', '+/-': '0', 'Pts': '2', 'DNP': False}, {'name': 'S. Cunningham', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '22', 'FG': '4-6', '3PT': '2-4', 'FT': '0-0', 'OReb': '1', 'DReb': '0', 'Reb': '1', 'Ast': '1', 'Stl': '2', 'Blk': '0', 'TO': '1', 'PF': '1', '+/-': '0', 'Pts': '10', 'DNP': False}, {'name': 'S. Sutton', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '16', 'FG': '4-5', '3PT': '2-3', 'FT': '0-0', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '6', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '2', '+/-': '+3', 'Pts': '10', 'DNP': False}, {'name': 'M. Herbert Harrigan', 'Team': 'Phoenix Mercury', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'L. Dixon', 'Team': 'Phoenix Mercury', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'C. Osborne', 'Team': 'Phoenix Mercury', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'awayShort': 'LV', 'awayTeam': 'Las Vegas Aces', 'awayStarters': [{'name': 'A. Clark', 'Team': 'Las Vegas Aces', 'Position': 'F', 'Min': '35', 'FG': '2-3', '3PT': '1-2', 'FT': '2-2', 'OReb': '0', 'DReb': '4', 'Reb': '4', 'Ast': '2', 'Stl': '2', 'Blk': '0', 'TO': '3', 'PF': '2', '+/-': '+14', 'Pts': '7', 'DNP': False}, {'name': 'K. Stokes', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '12', 'FG': '0-1', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '0', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '4', '+/-': '-1', 'Pts': '0', 'DNP': False}, {'name': 'A. Wilson', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '34', 'FG': '10-17', '3PT': '1-1', 'FT': '11-11', 'OReb': '6', 'DReb': '9', 'Reb': '15', 'Ast': '2', 'Stl': '1', 'Blk': '2', 'TO': '3', 'PF': '3', '+/-': '+3', 'Pts': '32', 'DNP': False}, {'name': 'K. Plum', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '32', 'FG': '5-16', '3PT': '2-9', 'FT': '4-4', 'OReb': '1', 'DReb': '2', 'Reb': '3', 'Ast': '5', 'Stl': '0', 'Blk': '0', 'TO': '2', 'PF': '1', '+/-': '+5', 'Pts': '16', 'DNP': False}, {'name': 'J. Young', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '34', 'FG': '11-23', '3PT': '7-13', 'FT': '5-6', 'OReb': '4', 'DReb': '4', 'Reb': '8', 'Ast': '4', 'Stl': '1', 'Blk': '0', 'TO': '3', 'PF': '2', '+/-': '+11', 'Pts': '34', 'DNP': False}], 'awayBench': [{'name': 'M. Gustafson', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '4', 'FG': '0-1', '3PT': '0-1', 'FT': '0-0', 'OReb': '0', 'DReb': '1', 'Reb': '1', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '0', '+/-': '-9', 'Pts': '0', 'DNP': False}, {'name': 'S. Colson', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '18', 'FG': '3-3', '3PT': '2-2', 'FT': '0-0', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '3', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '1', '+/-': '+11', 'Pts': '8', 'DNP': False}, {'name': 'T. Hayes', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '22', 'FG': '2-5', '3PT': '0-2', 'FT': '2-2', 'OReb': '1', 'DReb': '1', 'Reb': '2', 'Ast': '1', 'Stl': '1', 'Blk': '0', 'TO': '1', 'PF': '3', '+/-': '-3', 'Pts': '6', 'DNP': False}, {'name': 'K. Martin', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '9', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '-11', 'Pts': '0', 'DNP': False}, {'name': 'E. Cannon', 'Team': 'Las Vegas Aces', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'C. Gray', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}, {'name': 'K. Bell', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'Away': ['12', '42', '21', '28'], 'Home': ['28', '23', '23', '25'], 'Labels': [1, 2, 3, 4]}",False,wnba
Las Vegas Aces@Los Angeles Sparks,"{'homeShort': 'LA', 'homeTeam': 'Los Angeles Sparks', 'homeStarters': [{'name': 'D. Hamby', 'Team': 'Los Angeles Sparks', 'Position': 'F', 'Min': '36', 'FG': '6-10', '3PT': '1-2', 'FT': '5-6', 'OReb': '1', 'DReb': '9', 'Reb': '10', 'Ast': '5', 'Stl': '1', 'Blk': '0', 'TO': '6', 'PF': '4', '+/-': '-3', 'Pts': '18', 'DNP': False}, {'name': 'C. Brink', 'Team': 'Los Angeles Sparks', 'Position': 'F', 'Min': '27', 'FG': '2-8', '3PT': '1-3', 'FT': '3-4', 'OReb': '3', 'DReb': '3', 'Reb': '6', 'Ast': '1', 'Stl': '0', 'Blk': '5', 'TO': '3', 'PF': '4', '+/-': '-2', 'Pts': '8', 'DNP': False}, {'name': 'R. Jackson', 'Team': 'Los Angeles Sparks', 'Position': 'F', 'Min': '23', 'FG': '7-11', '3PT': '1-4', 'FT': '1-1', 'OReb': '1', 'DReb': '4', 'Reb': '5', 'Ast': '1', 'Stl': '0', 'Blk': '1', 'TO': '0', 'PF': '2', '+/-': '-11', 'Pts': '16', 'DNP': False}, {'name': 'L. Clarendon', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '16', 'FG': '2-4', '3PT': '0-1', 'FT': '3-3', 'OReb': '1', 'DReb': '0', 'Reb': '1', 'Ast': '5', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '3', '+/-': '-1', 'Pts': '7', 'DNP': False}, {'name': 'K. Nurse', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '14', 'FG': '2-6', '3PT': '1-4', 'FT': '2-3', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '2', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '2', '+/-': '-7', 'Pts': '7', 'DNP': False}], 'homeBench': [{'name': 'S. Talbot', 'Team': 'Los Angeles Sparks', 'Position': 'F', 'Min': '17', 'FG': '1-1', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '1', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '3', '+/-': '+13', 'Pts': '2', 'DNP': False}, {'name': 'L. Yueru', 'Team': 'Los Angeles Sparks', 'Position': 'C', 'Min': '17', 'FG': '3-6', '3PT': '0-0', 'FT': '0-0', 'OReb': '2', 'DReb': '4', 'Reb': '6', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '1', 'PF': '4', '+/-': '+13', 'Pts': '6', 'DNP': False}, {'name': 'L. Brown', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '21', 'FG': '2-8', '3PT': '2-6', 'FT': '3-4', 'OReb': '0', 'DReb': '3', 'Reb': '3', 'Ast': '4', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '+10', 'Pts': '9', 'DNP': False}, {'name': 'A. McDonald', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '24', 'FG': '5-8', '3PT': '2-3', 'FT': '4-4', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '2', 'Stl': '1', 'Blk': '0', 'TO': '3', 'PF': '2', '+/-': '+5', 'Pts': '16', 'DNP': False}, {'name': 'R. Burrell', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '5', 'FG': '2-3', '3PT': '2-2', 'FT': '1-1', 'OReb': '0', 'DReb': '1', 'Reb': '1', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '+3', 'Pts': '7', 'DNP': False}, {'name': 'Z. Cooke', 'Team': 'Los Angeles Sparks', 'Position': 'G', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'awayShort': 'LV', 'awayTeam': 'Las Vegas Aces', 'awayStarters': [{'name': 'A. Clark', 'Team': 'Las Vegas Aces', 'Position': 'F', 'Min': '31', 'FG': '2-5', '3PT': '1-3', 'FT': '0-0', 'OReb': '0', 'DReb': '1', 'Reb': '1', 'Ast': '2', 'Stl': '1', 'Blk': '0', 'TO': '3', 'PF': '2', '+/-': '+1', 'Pts': '5', 'DNP': False}, {'name': 'K. Stokes', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '15', 'FG': '1-1', '3PT': '0-0', 'FT': '0-0', 'OReb': '1', 'DReb': '2', 'Reb': '3', 'Ast': '0', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '5', '+/-': '+3', 'Pts': '2', 'DNP': False}, {'name': 'A. Wilson', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '37', 'FG': '10-17', '3PT': '2-2', 'FT': '9-11', 'OReb': '1', 'DReb': '7', 'Reb': '8', 'Ast': '5', 'Stl': '2', 'Blk': '6', 'TO': '1', 'PF': '2', '+/-': '+2', 'Pts': '31', 'DNP': False}, {'name': 'K. Plum', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '39', 'FG': '7-22', '3PT': '4-11', 'FT': '6-6', 'OReb': '0', 'DReb': '2', 'Reb': '2', 'Ast': '5', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '1', '+/-': '-3', 'Pts': '24', 'DNP': False}, {'name': 'K. Martin', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '32', 'FG': '5-7', '3PT': '3-3', 'FT': '0-0', 'OReb': '0', 'DReb': '4', 'Reb': '4', 'Ast': '3', 'Stl': '0', 'Blk': '0', 'TO': '2', 'PF': '3', '+/-': '+1', 'Pts': '13', 'DNP': False}], 'awayBench': [{'name': 'M. Gustafson', 'Team': 'Las Vegas Aces', 'Position': 'C', 'Min': '11', 'FG': '0-2', '3PT': '0-2', 'FT': '0-0', 'OReb': '1', 'DReb': '0', 'Reb': '1', 'Ast': '0', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '1', '+/-': '-11', 'Pts': '0', 'DNP': False}, {'name': 'S. Colson', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '7', 'FG': '0-1', '3PT': '0-1', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '1', '+/-': '-8', 'Pts': '0', 'DNP': False}, {'name': 'T. Hayes', 'Team': 'Las Vegas Aces', 'Position': 'G', 'Min': '28', 'FG': '5-13', '3PT': '1-4', 'FT': '6-7', 'OReb': '1', 'DReb': '3', 'Reb': '4', 'Ast': '2', 'Stl': '1', 'Blk': '0', 'TO': '0', 'PF': '1', '+/-': '-5', 'Pts': '17', 'DNP': False}, {'name': 'E. Cannon', 'Team': 'Las Vegas Aces', 'Position': 'F', 'Min': '0', 'FG': '0-0', '3PT': '0-0', 'FT': '0-0', 'OReb': '0', 'DReb': '0', 'Reb': '0', 'Ast': '0', 'Stl': '0', 'Blk': '0', 'TO': '0', 'PF': '0', '+/-': '0', 'Pts': '0', 'DNP': True}]}","{'Away': ['26', '18', '21', '27'], 'Home': ['21', '22', '31', '22'], 'Labels': [1, 2, 3, 4]}",False,wnba
